text,score
महापातक,1
"निर्वीज,बीजरहित",0
"जुझारू,डटने_वाला,अपलायनशील,जुझाऊ,जुझार",0
ठोस,1
गैसीय,-1
"पोला,खोखला,थोथा,पोंगा,खाँखर,फफसा",0
"घुलनशील,विलेय",0
अघुलनशील,-1
"असमाधानित,अनसुलझा",-1
"कुछ,चंद,एकाध",0
"दोनों,उभय",0
"अनेक,कई,विविध,नाना,एकाधिक,कतिपय,अनेकानेक,तमाम,अनेग",0
"विचारणीय,विचार्य,चिंतनीय,चिंत्य,अनुशीलनीय",1
"संपूर्ण,पूरा,आद्योपांत,समग्र,अप्रतीक",1
"चारों_ओर,चारों_तरफ़,चहुँ_ओर,सर्वत्र,सभी_तरफ़,चारों_दिशाओं_में,हर_जगह",0
"व्यवहार_कुशल,व्यवहारी,दुनियादार,दुनियाँदार",0
अधिग्रहण,1
महापाप,0
सड़ा,-1
"तेजस्वी,ओजस्वी,तेजवंत,तेजवान,कांतिवान्,कांतिवान,सुर्खरू,सुर्ख़रू",0
"स्वाभाविक,स्वाभावगत",1
"लिखित,लिपिबद्ध,अंकित,लिखा,लिखा_हुआ,मकतूब",0
"हस्तलिखित,हस्तांकित,हस्तान्कित",0
"मुद्रित,छपा_हुआ",0
"टंकित,टाइप_किया_हुआ",0
"घोष,सघोष",0
"घोष,सघोष",0
"अघोष,अल्पध्वनियुक्त",0
"कमाई,धनोपार्जन,उपार्जन,कमाना",1
"उल्लंघन:1,उलंघन:1,अभिलंघन,अभिलङ्घन",-1
राजद्रोह,-1
"अपहरण,अपमर्श,अपहार",-1
"रिश्वतखोरी,रिश्वतख़ोरी,घूसखोरी,घूसख़ोरी,रिश्वतसितानी",0
स्वरित,0
अबाध्य,0
"भड़कीला,भड़कदार,भड़काऊ,चमकीला",0
"हिब्रू,हिबरू",0
"मंचित,खेला_हुआ,अभिमंचित",0
"स्वीकृत,मान्य,मक़बूल,मंज़ूरशुदा",1
"श्वेतसारीय,स्टार्चयुक्त,श्वेतसारयुक्त",0
"तारायुक्त,तारांकित,तारों_भरा,तारकिंत",1
"कुरूप,बदशक्ल,बदसूरत,भद्दा,असुंदर,भदेस,भदेसिल,भोंडा,भौंड़ा,अनगढ़,अनभिरूप,अनरूप,अपाटव,अबंधुर,अबन्धुर",-1
"भरा,भरा_हुआ",0
कुपोषित,-1
"बटमारी,राहज़नी,राहजनी",0
ब्लैकमेल,0
"संघर्ष,जंग,लड़ाई,द्वंद्व,द्वन्द्व",-1
"द्वंद्व_युद्ध,द्वंद्व,द्वन्द्व,मल्ल_युद्ध,परस्पर_युद्ध",-1
अभोजित,0
"टेढ़ा,तिरछा,तिर्यक,आड़ा",0
"घुमावदार,चक्करदार,अटित",0
"सीधा,वक्रहीन,ऋजु,मोड़हीन,अभुग्न",1
"साहसिक_काम,साहसिक_कार्य,साहसिक_कारनामा,साहसी_काम,साहस-कर्म,जोखिम,जोख़िम",-1
"मस्सा,मसा,मशक,माष",-1
"स्वावलंबन,स्वावलम्बन",0
"जुआरी,जुएबाज,जुआबाज़,जुआबाज,जुवारी,जुआड़ी,जुवाड़ी,कितव,अक्षक,द्यूतकर",-1
"खरीदारी,खरीददारी,क्रय",0
अवमूल्यन,0
समन्वय,0
"आधिपत्य,अधिकार,हुकूमत,शासनाधिकार,सत्ता,प्रभुत्व,स्वामित्व,प्रभुता,अधिकारिता,अधिकारित्व,प्रभुसत्ता",1
"धरण,धरन",0
"भंडारण,भण्डारण",0
"उद्देश्यहीनतः,निरुद्देश्य,निरुद्देश्यतः",0
"सीधा,वक्रहीन,ऋजु,मोड़हीन,अभुग्न",1
"कुटिल,अंटीबाज़,अंटीबाज,अनार्जव",0
"पीड़ित,ग्रस्त,ग्रसित,व्यथित,अभिपीड़ित,अभिभूत",-1
"लंबा,लंबोतरा,बड़ा",0
करारा,0
"अड़ियल,अड़बल,अड़ुआ",-1
दब्बू,-1
"अधीन,आधीन",0
"सुरक्षा,हिफ़ाज़त,हिफाजत,संरक्षण",1
"अभिरक्षा,अभिरक्षण,अमीनी",0
प्राकृतिक_संरक्षण,0
"आरक्षण,रिज़र्वेशन",0
"गश्त,ग़श्त",0
"स्वाधीनतः,स्वतंत्र_रूप_से",1
"विजेता,विजयी,अपध्वंसी,अभिजित,गालिब,ग़ालिब",-1
"निष्फल,असफल,विफल,व्यर्थ,निरर्थक,नाकाम,अकृतार्थ,अपरिणामी,परिणामरहित,फलरहित,अफल,अफलित",-1
"ऊँचा,उच्च",1
"उन्नीस,उनीस",0
अत्युत्तम,1
"श्वासोच्छवास,श्वसन-क्रिया,श्वसन_क्रिया,श्वास,साँस,सांस",0
"निश्वास,प्रश्वास,निःश्वास",0
"कश,दम,सुट्टा,चुसकी,फूँक,चुस्की",0
"खान-पान,खान_पान,खानपान,खाना-पीना",0
"दंशन,दंश",-1
"भोजनगृह,भोजन_कक्ष",0
"ज़ब्त,जब्त",0
चराई,0
पिलाई,-1
"उन्नीस,उनीस",0
"समर्थित,अनुमोदित",1
"असहाय,निस्सहाय,बेसहारा,निराश्रित,निराश्रय,अनाश्रित,आश्रयहीन,अपाश्रय,निरवलंब,अवलंबहीन,अवलंबनहीन,निरवलम्ब,अवलम्बहीन,अवलम्बनहीन,बेचारा,बपुरा,बापुरा,अनवस्थित,अनाथ,निरवलम्ब,अनाश्रित,निःसहाय,बेकस",-1
प्रतिक्रिया,0
"लेखा,हिसाब,हिसाब-क़िताब,हिसाब_किताब,लेखा-जोख़ा,लेखा_जोखा",-1
